StreamID: 289
Parameters: FLOW_OUTcms, ORGN_OUTkg
Dates: 01/01/2001 - 12/31/2015



UTCoffset(sec)   Date(m/d/y)   FLOW_OUTcms   ORGN_OUTkg
1385164800       11/23/2013    26.17         0.0          
1385251200       11/24/2013    24.54         0.0          
1385337600       11/25/2013    24.44         0.0          
1385424000       11/26/2013    22.81         0.0          
1385510400       11/27/2013    22.76         0.0          
1385596800       11/28/2013    21.44         0.0          
1385683200       11/29/2013    20.98         0.0          
1385769600       11/30/2013    20.81         0.0          
1385856000       12/1/2013     19.56         0.0          
1385942400       12/2/2013     19.15         0.0          
1386028800       12/3/2013     19.06         0.0          
1386115200       12/4/2013     17.85         0.0          
1386201600       12/5/2013     17.4          0.0          
1386288000       12/6/2013     17.42         0.0          
1386374400       12/7/2013     16.42         0.0          
1386460800       12/8/2013     16.07         0.0          
1386547200       12/9/2013     15.58         0.0          
1386633600       12/10/2013    15.58         0.0          
1386720000       12/11/2013    14.57         0.0          
1386806400       12/12/2013    14.25         0.0          
1386892800       12/13/2013    14.31         0.0          
1386979200       12/14/2013    13.43         0.0          
1387065600       12/15/2013    20.54         0.0          
1387152000       12/16/2013    19.39         0.0          
1387238400       12/17/2013    18.25         0.0          
1387324800       12/18/2013    16.94         0.0          
1387411200       12/19/2013    15.8          0.0          
1387497600       12/20/2013    14.34         0.0          
1387584000       12/21/2013    14.03         0.0          
1387670400       12/22/2013    12.79         0.0          
1387756800       12/23/2013    12.62         0.0          
1387843200       12/24/2013    11.56         0.0          
1387929600       12/25/2013    11.48         0.0          
1388016000       12/26/2013    10.5          0.0          
1388102400       12/27/2013    10.12         0.0          
1388188800       12/28/2013    10.14         0.0          
1388275200       12/29/2013    9.29          0.0          
1388361600       12/30/2013    9.002         0.0          
1388448000       12/31/2013    8.695         0.0          
1388534400       1/1/2014      8.733         0.0          
1388620800       1/2/2014      8.019         0.0          
1388707200       1/3/2014      7.752         0.0          
1388793600       1/4/2014      7.534         0.0          
1388880000       1/5/2014      7.671         0.0          
1388966400       1/6/2014      7.063         0.0          
1389052800       1/7/2014      6.842         0.0          
1389139200       1/8/2014      6.615         0.0          
1389225600       1/9/2014      6.411         0.0          
1389312000       1/10/2014     6.567         0.0          
1389398400       1/11/2014     6.074         0.0          
1389484800       1/12/2014     5.911         0.0          
1389571200       1/13/2014     5.753         0.0          
1389657600       1/14/2014     5.564         0.0          
1389744000       1/15/2014     5.419         0.0          
1389830400       1/16/2014     5.584         0.0          
1389916800       1/17/2014     5.134         0.0          
1390003200       1/18/2014     4.983         0.0          
1390089600       1/19/2014     4.847         0.0          
1390176000       1/20/2014     4.634         0.0          
1390262400       1/21/2014     4.508         0.0          
1390348800       1/22/2014     4.687         0.0          
1390435200       1/23/2014     4.359         0.0          
1390521600       1/24/2014     4.227         0.0          
1390608000       1/25/2014     4.074         0.0          
1390694400       1/26/2014     3.927         0.0          
1390780800       1/27/2014     3.824         0.0          
1390867200       1/28/2014     3.732         0.0          
1390953600       1/29/2014     3.868         0.0          
1391040000       1/30/2014     3.519         0.0          
1391126400       1/31/2014     3.394         0.0          
1391212800       2/1/2014      3.278         0.0          
1391299200       2/2/2014      3.13          0.0          
1391385600       2/3/2014      3.054         0.0          
1391472000       2/4/2014      2.977         0.0          
1391558400       2/5/2014      3.064         0.0          
1391644800       2/6/2014      2.746         0.0          
1391731200       2/7/2014      2.673         0.0          
1391817600       2/8/2014      2.664         0.0          
1391904000       2/9/2014      2.614         0.0          
1391990400       2/10/2014     2.533         0.0          
1392076800       2/11/2014     2.475         0.0          
1392163200       2/12/2014     2.415         0.0          
1392249600       2/13/2014     2.283         0.0          
1392336000       2/14/2014     2.422         0.0          
1392422400       2/15/2014     2.209         0.0          
1392508800       2/16/2014     2.126         0.0          
1392595200       2/17/2014     2.083         0.0          
1392681600       2/18/2014     2.024         0.0          
1392768000       2/19/2014     1.937         0.0          
1392854400       2/20/2014     1.888         0.0          
1392940800       2/21/2014     1.883         0.0          
1393027200       2/22/2014     1.843         0.0          
1393113600       2/23/2014     1.719         0.0          
1393200000       2/24/2014     1.833         0.0          
1393286400       2/25/2014     1.691         0.0          
1393372800       2/26/2014     1.606         0.0          
1393459200       2/27/2014     1.566         0.0          
1393545600       2/28/2014     1.491         0.0          
1393632000       3/1/2014      1.384         0.0          
1393718400       3/2/2014      1.329         0.0          
1393804800       3/3/2014      1.271         0.0          
1393891200       3/4/2014      1.156         0.0          
1393977600       3/5/2014      1.31          0.0          
1394064000       3/6/2014      1.261         0.0          
1394150400       3/7/2014      1.204         0.0          
1394236800       3/8/2014      1.172         0.0          
1394323200       3/9/2014      1.102         0.0          
1394409600       3/10/2014     1.018         0.0          
1394496000       3/11/2014     0.9628        0.0          
1394582400       3/12/2014     0.9435        0.0          
1394668800       3/13/2014     0.9354        0.0          
1394755200       3/14/2014     1.814         0.0          
1394841600       3/15/2014     2.197         0.0          
1394928000       3/16/2014     2.014         0.0          
1395014400       3/17/2014     1.792         0.0          
1395100800       3/18/2014     1.781         0.0          
1395187200       3/19/2014     1.491         0.0          
1395273600       3/20/2014     1.276         0.0          
1395360000       3/21/2014     1.423         0.0          
1395446400       3/22/2014     1.36          0.0          
1395532800       3/23/2014     1.796         0.0          
1395619200       3/24/2014     1.966         0.0          
1395705600       3/25/2014     1.643         0.0          
1395792000       3/26/2014     1.369         0.0          
1395878400       3/27/2014     1.172         0.0          
1395964800       3/28/2014     1.162         0.0          
1396051200       3/29/2014     1.007         0.0          
1396137600       3/30/2014     0.8401        0.0          
1396224000       3/31/2014     0.8347        0.0          
1396310400       4/1/2014      0.7331        0.0          
1396396800       4/2/2014      2.329         0.0          
1396483200       4/3/2014      3.681         0.0          
1396569600       4/4/2014      3.684         0.0          
1396656000       4/5/2014      3.508         0.0          
1396742400       4/6/2014      8.653         0.0          
1396828800       4/7/2014      9.003         0.0          
1396915200       4/8/2014      7.663         0.0          
1397001600       4/9/2014      6.418         0.0          
1397088000       4/10/2014     5.433         0.0          
1397174400       4/11/2014     4.834         0.0          
1397260800       4/12/2014     4.083         0.0          
1397347200       4/13/2014     3.53          0.0          
1397433600       4/14/2014     2.93          0.0          
1397520000       4/15/2014     2.599         0.0          
1397606400       4/16/2014     2.206         0.0          
1397692800       4/17/2014     2.114         0.0          
1397779200       4/18/2014     1.699         0.0          
1397865600       4/19/2014     1.453         0.0          
1397952000       4/20/2014     1.229         0.0          
1398038400       4/21/2014     1.024         0.0          
1398124800       4/22/2014     0.8774        0.0          
1398211200       4/23/2014     0.7898        0.0          
1398297600       4/24/2014     1.652         0.0          
1398384000       4/25/2014     10.38         0.0          
1398470400       4/26/2014     13.46         0.0          
1398556800       4/27/2014     12.9          0.0          
1398643200       4/28/2014     12.85         0.0          
1398729600       4/29/2014     11.3          0.0          
1398816000       4/30/2014     9.861         0.0          
1398902400       5/1/2014      7.674         0.0          
1398988800       5/2/2014      6.496         0.0          
1399075200       5/3/2014      7.058         0.0          
1399161600       5/4/2014      6.03          0.0          
1399248000       5/5/2014      5.076         0.0          
1399334400       5/6/2014      6.747         0.0          
1399420800       5/7/2014      9.052         0.0          
1399507200       5/8/2014      8.45          0.0          
1399593600       5/9/2014      6.902         0.0          
1399680000       5/10/2014     5.705         0.0          
1399766400       5/11/2014     4.731         0.0          
1399852800       5/12/2014     3.906         0.0          
1399939200       5/13/2014     3.56          0.0          
1400025600       5/14/2014     2.814         0.0          
1400112000       5/15/2014     5.938         0.0          
1400198400       5/16/2014     7.544         0.0          
1400284800       5/17/2014     9.081         0.0          
1400371200       5/18/2014     10.31         0.0          
1400457600       5/19/2014     8.977         0.0          
1400544000       5/20/2014     7.731         0.0          
1400630400       5/21/2014     6.372         0.0          
1400716800       5/22/2014     5.176         0.0          
1400803200       5/23/2014     4.268         0.0          
1400889600       5/24/2014     3.803         0.0          
1400976000       5/25/2014     3.416         0.0          
1401062400       5/26/2014     2.665         0.0          
1401148800       5/27/2014     3.838         0.0          
1401235200       5/28/2014     7.514         0.0          
1401321600       5/29/2014     7.81          0.0          
1401408000       5/30/2014     9.821         0.0          
1401494400       5/31/2014     8.89          0.0          
1401580800       6/1/2014      7.541         0.0          
1401667200       6/2/2014      6.771         0.0          
1401753600       6/3/2014      5.623         0.0          
1401840000       6/4/2014      16.62         0.0          
1401926400       6/5/2014      16.04         0.0          
1402012800       6/6/2014      15.62         0.0          
1402099200       6/7/2014      15.43         0.0          
1402185600       6/8/2014      13.29         0.0          
1402272000       6/9/2014      11.29         0.0          
1402358400       6/10/2014     9.93          0.0          
1402444800       6/11/2014     8.78          0.0          
1402531200       6/12/2014     11.18         0.0          
1402617600       6/13/2014     11.33         0.0          
1402704000       6/14/2014     25.99         0.0          
1402790400       6/15/2014     26.06         0.0          
1402876800       6/16/2014     24.24         0.0          
1402963200       6/17/2014     37.04         0.0          
1403049600       6/18/2014     41.32         0.0          
1403136000       6/19/2014     53.84         0.0          
1403222400       6/20/2014     55.49         0.0          
1403308800       6/21/2014     53.52         0.0          
1403395200       6/22/2014     52.38         0.0          
1403481600       6/23/2014     64.99         0.0          
1403568000       6/24/2014     88.26         0.0          
1403654400       6/25/2014     84.28         0.0          
1403740800       6/26/2014     78.99         0.0          
1403827200       6/27/2014     73.14         0.0          
1403913600       6/28/2014     67.91         0.0          
1404000000       6/29/2014     295.7         1949.0       
1404086400       6/30/2014     163.4         377.5        
1404172800       7/1/2014      150.3         113.5        
1404259200       7/2/2014      146.1         35.13        
1404345600       7/3/2014      136.1         11.04        
1404432000       7/4/2014      126.0         3.477        
1404518400       7/5/2014      129.9         1.111        
1404604800       7/6/2014      124.4         0.356        
1404691200       7/7/2014      115.5         0.1117       
1404777600       7/8/2014      102.8         0.0347       
1404864000       7/9/2014      92.76         0.01137      
1404950400       7/10/2014     84.18         0.0          
1405036800       7/11/2014     405.4         2769.0       
1405123200       7/12/2014     214.3         527.6        
1405209600       7/13/2014     184.7         156.0        
1405296000       7/14/2014     169.5         48.07        
1405382400       7/15/2014     156.3         14.95        
1405468800       7/16/2014     143.4         4.742        
1405555200       7/17/2014     134.0         1.513        
1405641600       7/18/2014     125.5         0.483        
1405728000       7/19/2014     152.3         16.9         
1405814400       7/20/2014     137.4         1.454        
1405900800       7/21/2014     126.8         0.2042       
1405987200       7/22/2014     134.0         1.955        
1406073600       7/23/2014     128.5         0.1859       
1406160000       7/24/2014     123.1         0.02557      
1406246400       7/25/2014     122.2         0.0          
1406332800       7/26/2014     126.4         0.06985      
1406419200       7/27/2014     129.3         0.0          
1406505600       7/28/2014     155.7         17.65        
1406592000       7/29/2014     163.8         3.71         
1406678400       7/30/2014     159.5         0.4228       
1406764800       7/31/2014     319.8         564.7        
1406851200       8/1/2014      272.4         167.2        
1406937600       8/2/2014      349.9         343.5        
1407024000       8/3/2014      303.9         76.68        
1407110400       8/4/2014      287.1         16.79        
1407196800       8/5/2014      443.4         411.4        
1407283200       8/6/2014      368.9         116.5        
1407369600       8/7/2014      317.0         21.12        
1407456000       8/8/2014      290.4         5.376        
1407542400       8/9/2014      268.1         1.801        
1407628800       8/10/2014     242.2         0.4877       
1407715200       8/11/2014     218.1         0.146        
1407801600       8/12/2014     195.1         0.04513      
1407888000       8/13/2014     189.8         7.167        
1407974400       8/14/2014     178.6         1.323        
1408060800       8/15/2014     170.0         0.2303       
1408147200       8/16/2014     160.3         0.02747      
1408233600       8/17/2014     147.4         0.0          
1408320000       8/18/2014     136.2         0.0          
1408406400       8/19/2014     149.1         7.836        
1408492800       8/20/2014     145.6         0.7307       
1408579200       8/21/2014     138.2         0.09227      
1408665600       8/22/2014     133.3         0.01328      
1408752000       8/23/2014     124.5         0.0          
1408838400       8/24/2014     122.4         0.0          
1408924800       8/25/2014     115.2         0.0          
1409011200       8/26/2014     105.9         0.0          
1409097600       8/27/2014     98.83         0.0          
1409184000       8/28/2014     130.8         11.73        
1409270400       8/29/2014     136.7         2.45         
1409356800       8/30/2014     132.1         0.2738       
1409443200       8/31/2014     140.2         0.4983       
1409529600       9/1/2014      144.9         0.1098       
1409616000       9/2/2014      141.9         0.0          
1409702400       9/3/2014      136.0         0.0          
1409788800       9/4/2014      142.9         0.4646       
1409875200       9/5/2014      136.7         0.04062      
1409961600       9/6/2014      128.0         0.0          
1410048000       9/7/2014      118.9         0.0          
1410134400       9/8/2014      121.5         0.4442       
1410220800       9/9/2014      111.9         0.0366       
1410307200       9/10/2014     111.8         0.0          
1410393600       9/11/2014     147.9         19.64        
1410480000       9/12/2014     136.0         1.602        
1410566400       9/13/2014     137.2         0.2152       
1410652800       9/14/2014     135.3         0.03173      
1410739200       9/15/2014     150.4         1.976        
1410825600       9/16/2014     174.5         5.798        
1410912000       9/17/2014     542.1         1095.0       
1410998400       9/18/2014     299.4         212.7        
1411084800       9/19/2014     260.9         61.74        
1411171200       9/20/2014     241.2         18.87        
1411257600       9/21/2014     230.2         6.081        
1411344000       9/22/2014     343.0         232.1        
1411430400       9/23/2014     291.3         42.25        
1411516800       9/24/2014     262.3         7.759        
1411603200       9/25/2014     242.9         1.888        
1411689600       9/26/2014     223.4         0.5258       
1411776000       9/27/2014     203.6         0.1562       
1411862400       9/28/2014     197.6         6.845        
1411948800       9/29/2014     178.7         0.7074       
1412035200       9/30/2014     161.7         0.09949      
1412121600       10/1/2014     146.7         0.01522      
1412208000       10/2/2014     134.4         0.0          
1412294400       10/3/2014     121.6         0.0          
1412380800       10/4/2014     109.3         0.0          
1412467200       10/5/2014     99.2          0.0          
1412553600       10/6/2014     91.45         0.0          
1412640000       10/7/2014     84.36         0.0          
1412726400       10/8/2014     78.4          0.0          
1412812800       10/9/2014     73.07         0.0          
1412899200       10/10/2014    67.74         0.0          
1412985600       10/11/2014    65.16         0.0          
1413072000       10/12/2014    60.91         0.0          
1413158400       10/13/2014    57.9          0.0          
1413244800       10/14/2014    55.08         0.0          
1413331200       10/15/2014    52.71         0.0          
1413417600       10/16/2014    50.46         0.0          
1413504000       10/17/2014    48.67         0.0          
1413590400       10/18/2014    45.94         0.0          
1413676800       10/19/2014    45.25         0.0          
1413763200       10/20/2014    43.49         0.0          
1413849600       10/21/2014    41.41         0.0          
1413936000       10/22/2014    63.28         5.294        
1414022400       10/23/2014    64.06         0.9671       
1414108800       10/24/2014    76.48         0.1546       
1414195200       10/25/2014    73.85         0.01954      
1414281600       10/26/2014    70.23         0.0          
1414368000       10/27/2014    67.83         0.0          
1414454400       10/28/2014    64.82         0.0          
1414540800       10/29/2014    60.91         0.0          
1414627200       10/30/2014    57.44         0.0          
1414713600       10/31/2014    52.51         0.0          
1414800000       11/1/2014     49.38         0.0          
1414886400       11/2/2014     54.85         0.0          
1414972800       11/3/2014     49.8          0.0          
1415059200       11/4/2014     47.22         0.0          
1415145600       11/5/2014     44.35         0.0          
1415232000       11/6/2014     56.95         0.0          
1415318400       11/7/2014     66.12         0.0          
1415404800       11/8/2014     66.37         0.0          
1415491200       11/9/2014     63.85         0.0          
1415577600       11/10/2014    60.52         0.0          
1415664000       11/11/2014    56.85         0.0          
1415750400       11/12/2014    53.1          0.0          
1415836800       11/13/2014    49.4          0.0          
1415923200       11/14/2014    45.89         0.0          
1416009600       11/15/2014    43.35         0.0          
1416096000       11/16/2014    39.38         0.0          
1416182400       11/17/2014    37.01         0.0          
1416268800       11/18/2014    34.48         0.0          
1416355200       11/19/2014    32.36         0.0          
1416441600       11/20/2014    30.47         0.0          
1416528000       11/21/2014    28.84         0.0          
1416614400       11/22/2014    26.79         0.0          
1416700800       11/23/2014    26.2          0.0          
1416787200       11/24/2014    24.8          0.0          
1416873600       11/25/2014    23.21         0.0          
1416960000       11/26/2014    23.0          0.0          
1417046400       11/27/2014    21.44         0.0          
1417132800       11/28/2014    20.74         0.0          
1417219200       11/29/2014    20.49         0.0          
1417305600       11/30/2014    19.19         0.0          
1417392000       12/1/2014     19.19         0.0          
1417478400       12/2/2014     17.94         0.0          
1417564800       12/3/2014     17.47         0.0          
1417651200       12/4/2014     17.44         0.0          
1417737600       12/5/2014     16.3          0.0          
1417824000       12/6/2014     15.93         0.0          
1417910400       12/7/2014     15.93         0.0          
1417996800       12/8/2014     14.96         0.0          
1418083200       12/9/2014     14.65         0.0          
1418169600       12/10/2014    14.16         0.0          
1418256000       12/11/2014    14.22         0.0          
1418342400       12/12/2014    13.33         0.0          
1418428800       12/13/2014    13.03         0.0          
1418515200       12/14/2014    12.65         0.0          
1418601600       12/15/2014    12.69         0.0          
1418688000       12/16/2014    11.85         0.0          
1418774400       12/17/2014    11.5          0.0          
1418860800       12/18/2014    11.2          0.0          
1418947200       12/19/2014    11.37         0.0          
1419033600       12/20/2014    10.61         0.0          
1419120000       12/21/2014    10.32         0.0          
1419206400       12/22/2014    10.04         0.0          
1419292800       12/23/2014    10.1          0.0          
1419379200       12/24/2014    9.415         0.0          
1419465600       12/25/2014    9.205         0.0          
1419552000       12/26/2014    8.909         0.0          
1419638400       12/27/2014    8.651         0.0          
1419724800       12/28/2014    8.785         0.0          
1419811200       12/29/2014    8.194         0.0          
1419897600       12/30/2014    7.96          0.0          
1419984000       12/31/2014    7.708         0.0          
1420070400       1/1/2015      7.496         0.0          
1420156800       1/2/2015      7.639         0.0          
1420243200       1/3/2015      7.011         0.0          
1420329600       1/4/2015      6.805         0.0          
1420416000       1/5/2015      6.602         0.0          
1420502400       1/6/2015      6.425         0.0          
1420588800       1/7/2015      6.521         0.0          
1420675200       1/8/2015      6.02          0.0          
1420761600       1/9/2015      7.353         0.0          
1420848000       1/10/2015     7.352         0.0          
1420934400       1/11/2015     6.868         0.0          
1421020800       1/12/2015     6.42          0.0          
1421107200       1/13/2015     6.368         0.0          
1421193600       1/14/2015     5.808         0.0          
1421280000       1/15/2015     5.564         0.0          
1421366400       1/16/2015     5.567         0.0          
1421452800       1/17/2015     5.028         0.0          
1421539200       1/18/2015     4.802         0.0          
1421625600       1/19/2015     4.665         0.0          
1421712000       1/20/2015     4.526         0.0          
1421798400       1/21/2015     4.588         0.0          
1421884800       1/22/2015     4.184         0.0          
1421971200       1/23/2015     3.996         0.0          
1422057600       1/24/2015     3.812         0.0          
1422144000       1/25/2015     3.724         0.0          
1422230400       1/26/2015     3.875         0.0          
1422316800       1/27/2015     3.513         0.0          
1422403200       1/28/2015     3.381         0.0          
1422489600       1/29/2015     3.229         0.0          
1422576000       1/30/2015     3.137         0.0          
1422662400       1/31/2015     3.114         0.0          
1422748800       2/1/2015      2.99          0.0          
1422835200       2/2/2015      3.069         0.0          
1422921600       2/3/2015      2.737         0.0          
1423008000       2/4/2015      2.622         0.0          
1423094400       2/5/2015      2.586         0.0          
1423180800       2/6/2015      2.507         0.0          
1423267200       2/7/2015      2.435         0.0          
1423353600       2/8/2015      2.369         0.0          
1423440000       2/9/2015      2.273         0.0          
1423526400       2/10/2015     2.381         0.0          
1423612800       2/11/2015     2.3           0.0          
1423699200       2/12/2015     2.313         0.0          
1423785600       2/13/2015     2.382         0.0          
1423872000       2/14/2015     2.253         0.0          
1423958400       2/15/2015     2.066         0.0          
1424044800       2/16/2015     1.919         0.0          
1424131200       2/17/2015     2.47          0.0          
1424217600       2/18/2015     2.614         0.0          
1424304000       2/19/2015     4.889         0.0          
1424390400       2/20/2015     5.192         0.0          
1424476800       2/21/2015     4.468         0.0          
1424563200       2/22/2015     4.429         0.0          
1424649600       2/23/2015     3.755         0.0          
1424736000       2/24/2015     3.416         0.0          
1424822400       2/25/2015     3.094         0.0          
1424908800       2/26/2015     2.587         0.0          
1424995200       2/27/2015     2.287         0.0          
1425081600       2/28/2015     2.249         0.0          
1425168000       3/1/2015      1.895         0.0          
1425254400       3/2/2015      1.649         0.0          
1425340800       3/3/2015      1.594         0.0          
1425427200       3/4/2015      1.378         0.0          
1425513600       3/5/2015      1.277         0.0          
1425600000       3/6/2015      1.191         0.0          
1425686400       3/7/2015      1.203         0.0          
1425772800       3/8/2015      1.025         0.0          
1425859200       3/9/2015      0.9068        0.0          
1425945600       3/10/2015     0.9752        0.0          
1426032000       3/11/2015     1.467         0.0          
1426118400       3/12/2015     2.103         0.0          
1426204800       3/13/2015     2.136         0.0          
1426291200       3/14/2015     1.829         0.0          
1426377600       3/15/2015     1.747         0.0          
1426464000       3/16/2015     1.47          0.0          
1426550400       3/17/2015     1.229         0.0          
1426636800       3/18/2015     1.23          0.0          
1426723200       3/19/2015     1.012         0.0          
1426809600       3/20/2015     0.8387        0.0          
1426896000       3/21/2015     1.519         0.0          
1426982400       3/22/2015     1.769         0.0          
1427068800       3/23/2015     3.843         0.0          
1427155200       3/24/2015     5.531         0.0          
1427241600       3/25/2015     5.403         0.0          
1427328000       3/26/2015     4.405         0.0          
1427414400       3/27/2015     3.823         0.0          
1427500800       3/28/2015     3.339         0.0          
1427587200       3/29/2015     3.256         0.0          
1427673600       3/30/2015     2.982         0.0          
1427760000       3/31/2015     2.332         0.0          
1427846400       4/1/2015      2.124         0.0          
1427932800       4/2/2015      1.652         0.0          
1428019200       4/3/2015      1.52          0.0          
1428105600       4/4/2015      1.204         0.0          
1428192000       4/5/2015      1.102         0.0          
1428278400       4/6/2015      0.8329        0.0          
1428364800       4/7/2015      0.9314        0.0          
1428451200       4/8/2015      1.862         0.0          
1428537600       4/9/2015      3.03          0.0          
1428624000       4/10/2015     4.721         0.0          
1428710400       4/11/2015     4.47          0.0          
1428796800       4/12/2015     3.712         0.0          
1428883200       4/13/2015     3.289         0.0          
1428969600       4/14/2015     2.835         0.0          
1429056000       4/15/2015     2.209         0.0          
1429142400       4/16/2015     1.975         0.0          
1429228800       4/17/2015     1.667         0.0          
1429315200       4/18/2015     1.249         0.0          
1429401600       4/19/2015     1.127         0.0          
1429488000       4/20/2015     0.8522        0.0          
1429574400       4/21/2015     9.107         0.0          
1429660800       4/22/2015     14.39         0.0          
1429747200       4/23/2015     13.08         0.0          
1429833600       4/24/2015     11.39         0.0          
1429920000       4/25/2015     9.605         0.0          
1430006400       4/26/2015     7.827         0.0          
1430092800       4/27/2015     7.791         0.0          
1430179200       4/28/2015     6.763         0.0          
1430265600       4/29/2015     5.738         0.0          
1430352000       4/30/2015     4.689         0.0          
1430438400       5/1/2015      3.745         0.0          
1430524800       5/2/2015      3.565         0.0          
1430611200       5/3/2015      2.882         0.0          
1430697600       5/4/2015      2.464         0.0          
1430784000       5/5/2015      2.191         0.0          
1430870400       5/6/2015      1.599         0.0          
1430956800       5/7/2015      2.396         0.0          
1431043200       5/8/2015      8.27          0.0          
1431129600       5/9/2015      8.639         0.0          
1431216000       5/10/2015     7.569         0.0          
1431302400       5/11/2015     6.063         0.0          
1431388800       5/12/2015     5.469         0.0          
1431475200       5/13/2015     4.341         0.0          
1431561600       5/14/2015     8.709         0.0          
1431648000       5/15/2015     8.65          0.0          
1431734400       5/16/2015     8.436         0.0          
1431820800       5/17/2015     7.662         0.0          
1431907200       5/18/2015     15.44         0.0          
1431993600       5/19/2015     13.96         0.0          
1432080000       5/20/2015     12.63         0.0          
1432166400       5/21/2015     11.02         0.0          
1432252800       5/22/2015     9.689         0.0          
1432339200       5/23/2015     8.162         0.0          
1432425600       5/24/2015     6.738         0.0          
1432512000       5/25/2015     5.737         0.0          
1432598400       5/26/2015     7.478         0.0          
1432684800       5/27/2015     8.632         0.0          
1432771200       5/28/2015     9.364         0.0          
1432857600       5/29/2015     7.88          0.0          
1432944000       5/30/2015     6.577         0.0          
1433030400       5/31/2015     5.59          0.0          
1433116800       6/1/2015      5.439         0.0          
1433203200       6/2/2015      4.993         0.0          
1433289600       6/3/2015      4.107         0.0          
1433376000       6/4/2015      3.26          0.0          
1433462400       6/5/2015      3.358         0.0          
1433548800       6/6/2015      3.101         0.0          
1433635200       6/7/2015      3.685         0.0          
1433721600       6/8/2015      31.78         42.08        
1433808000       6/9/2015      26.26         10.22        
1433894400       6/10/2015     22.88         2.554        
1433980800       6/11/2015     19.73         0.6732       
1434067200       6/12/2015     21.05         0.2028       
1434153600       6/13/2015     18.95         0.05766      
1434240000       6/14/2015     20.77         0.01862      
1434326400       6/15/2015     18.57         0.005594     
1434412800       6/16/2015     17.17         0.00177      
1434499200       6/17/2015     26.04         0.0          
1434585600       6/18/2015     25.64         0.0          
1434672000       6/19/2015     28.95         0.0          
1434758400       6/20/2015     30.98         0.0          
1434844800       6/21/2015     33.15         0.0          
1434931200       6/22/2015     87.76         28.43        
1435017600       6/23/2015     81.09         4.37         
1435104000       6/24/2015     80.55         0.9165       
1435190400       6/25/2015     74.86         0.2177       
1435276800       6/26/2015     70.35         0.06167      
1435363200       6/27/2015     64.25         0.01833      
1435449600       6/28/2015     57.6          0.005734     
1435536000       6/29/2015     51.47         0.0          
1435622400       6/30/2015     45.72         0.0          
1435708800       7/1/2015      40.66         0.0          
1435795200       7/2/2015      35.38         0.0          
1435881600       7/3/2015      32.22         0.0          
1435968000       7/4/2015      28.86         0.0          
1436054400       7/5/2015      26.79         0.0          
1436140800       7/6/2015      37.92         0.5787       
1436227200       7/7/2015      57.76         0.2043       
1436313600       7/8/2015      53.81         0.03145      
1436400000       7/9/2015      68.24         0.0          
1436486400       7/10/2015     64.02         0.0          
1436572800       7/11/2015     65.0          0.0          
1436659200       7/12/2015     59.67         0.0          
1436745600       7/13/2015     59.58         0.0          
1436832000       7/14/2015     58.78         0.0          
1436918400       7/15/2015     62.3          0.0          
1437004800       7/16/2015     80.85         0.0          
1437091200       7/17/2015     81.18         0.0          
1437177600       7/18/2015     77.79         0.0          
1437264000       7/19/2015     147.7         128.6        
1437350400       7/20/2015     192.6         130.3        
1437436800       7/21/2015     256.8         346.6        
1437523200       7/22/2015     231.4         51.96        
1437609600       7/23/2015     233.3         13.74        
1437696000       7/24/2015     297.1         225.8        
1437782400       7/25/2015     309.6         189.7        
1437868800       7/26/2015     268.2         17.0         
1437955200       7/27/2015     247.6         2.53         
1438041600       7/28/2015     230.6         0.4343       
1438128000       7/29/2015     219.6         0.9739       
1438214400       7/30/2015     200.3         0.1121       
1438300800       7/31/2015     184.7         0.0176       
1438387200       8/1/2015      209.9         58.37        
1438473600       8/2/2015      253.0         127.4        
1438560000       8/3/2015      291.5         209.3        
1438646400       8/4/2015      246.9         18.69        
1438732800       8/5/2015      229.9         2.566        
1438819200       8/6/2015      214.3         0.3869       
1438905600       8/7/2015      199.9         0.06221      
1438992000       8/8/2015      182.4         0.0          
1439078400       8/9/2015      165.3         0.0          
1439164800       8/10/2015     149.8         0.0          
1439251200       8/11/2015     353.8         904.2        
1439337600       8/12/2015     252.2         156.6        
1439424000       8/13/2015     224.4         34.73        
1439510400       8/14/2015     225.6         15.81        
1439596800       8/15/2015     211.0         3.438        
1439683200       8/16/2015     195.1         0.9539       
1439769600       8/17/2015     186.2         1.207        
1439856000       8/18/2015     170.2         0.1746       
1439942400       8/19/2015     279.3         246.9        
1440028800       8/20/2015     218.1         27.26        
1440115200       8/21/2015     201.1         5.131        
1440201600       8/22/2015     187.1         1.201        
1440288000       8/23/2015     172.9         0.3199       
1440374400       8/24/2015     158.5         0.09369      
1440460800       8/25/2015     165.5         15.14        
1440547200       8/26/2015     154.4         1.514        
1440633600       8/27/2015     142.5         0.2057       
1440720000       8/28/2015     151.4         10.06        
1440806400       8/29/2015     151.8         2.002        
1440892800       8/30/2015     172.2         26.6         
1440979200       8/31/2015     190.3         27.4         
1441065600       9/1/2015      237.7         108.4        
1441152000       9/2/2015      282.2         82.98        
1441238400       9/3/2015      307.9         114.2        
1441324800       9/4/2015      305.1         93.38        
1441411200       9/5/2015      1209.0        9638.0       
1441497600       9/6/2015      497.2         1573.0       
1441584000       9/7/2015      387.0         457.3        
1441670400       9/8/2015      345.9         140.9        
1441756800       9/9/2015      313.7         43.83        
1441843200       9/10/2015     284.7         13.88        
1441929600       9/11/2015     261.8         4.449        
